id,tier,english,spanish,tier_preserved,semantic_issue,humor_issue,decision
Hint::RHT_ZR_FROGS_EPONAS_SONG::83,CLEAR,"They say that after hearing #Epona's Song, the frogs# gift #[1]#.","Dicen que después de escuchar la #Canción de Epona, las ranas# obsequian #[1]#.",YES,NONE,NONE,PASS
Hint::RHT_ZR_FROGS_EPONAS_SONG::84,CLEAR,They say that #equine frogs# gift #[1]#.,Dicen que las #ranas equinas# obsequian #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_ZR_FROGS_EPONAS_SONG::85,CLEAR,They say that #the Froggish Tenor in the back-right# gifts #[1]#.,Dicen que la #Rana Tenor en la parte trasera derecha# obsequia #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_ZR_FROGS_SARIAS_SONG::86,CLEAR,"They say that after hearing #Saria's Song, the frogs# gift #[1]#.","Dicen que después de escuchar la #Canción de Saria, las ranas# obsequian #[1]#.",YES,NONE,NONE,PASS
Hint::RHT_ZR_FROGS_SARIAS_SONG::87,CLEAR,They say that #sylvan frogs# gift #[1]#.,Dicen que las #ranas silvanas# obsequian #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_ZR_FROGS_SARIAS_SONG::88,CLEAR,They say that #the Froggish Tenor in the center# gifts #[1]#.,Dicen que la #Rana Tenor en el centro# obsequia #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_ZR_FROGS_SUNS_SONG::89,CLEAR,"They say that after hearing #the Sun's Song, the frogs# gift #[1]#.","Dicen que después de escuchar la #Canción del Sol, las ranas# obsequian #[1]#.",YES,NONE,NONE,PASS
Hint::RHT_ZR_FROGS_SUNS_SONG::90,CLEAR,They say that #enlightened frogs# gift #[1]#.,Dicen que las #ranas iluminadas# obsequian #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_ZR_FROGS_SUNS_SONG::91,CLEAR,They say that #the Froggish Tenor in the front-left# gifts #[1]#.,Dicen que la #Rana Tenor en la parte delantera izquierda# obsequia #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_ZR_FROGS_SONG_OF_TIME::92,CLEAR,"They say that after hearing #the Song of Time, the frogs# gift #[1]#.","Dicen que después de escuchar la #Canción del Tiempo, las ranas# obsequian #[1]#.",YES,NONE,NONE,PASS
Hint::RHT_ZR_FROGS_SONG_OF_TIME::93,CLEAR,They say that #time-traveling frogs# gift #[1]#.,Dicen que las #ranas viajeras en el tiempo# obsequian #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_ZR_FROGS_SONG_OF_TIME::94,CLEAR,They say that #the Froggish Tenor in the front-right# gifts #[1]#.,Dicen que la #Rana Tenor en la parte delantera derecha# obsequia #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GF_HBA_1000_POINTS::95,CLEAR,They say that scoring 1000 in #horseback archery# grants #[1]#.,Dicen que alcanzar 1000 en #tiro con arco a caballo# otorga #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_MARKET_SHOOTING_GALLERY_REWARD::96,CLEAR,They say that #shooting in youth# grants #[1]#.,Dicen que #disparar de joven# otorga #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_SHOOTING_GALLERY_REWARD::97,CLEAR,They say that #shooting in maturity# grants #[1]#.,Dicen que #disparar de adulto# otorga #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_LW_TARGET_IN_WOODS::98,CLEAR,They say that shooting a #target in the woods# grants #[1]#.,Dicen que disparar a un #blanco en el bosque# otorga #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_ANJU_AS_ADULT::99,CLEAR,They say that a #chicken caretaker# offers adults #[1]#.,Dicen que una #cuidadora de pollos# ofrece a los adultos #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_LLR_TALONS_CHICKENS::100,CLEAR,They say that #finding Super Cuccos# is rewarded with #[1]#.,Dicen que #encontrar Super Cuccos# es recompensado con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GC_ROLLING_GORON_AS_CHILD::101,CLEAR,They say that the prize offered by a #large rolling Goron# is #[1]#.,Dicen que el premio ofrecido por un #Goron grande rodando# es #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_LH_UNDERWATER_ITEM::102,CLEAR,They say that the #sunken treasure in a lake# is #[1]#.,Dicen que el #tesoro sumergido en un lago# es #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_TH_FREED_CARPENTERS::103,CLEAR,They say that #rescuing captured carpenters# is rewarded with #[1]#.,Dicen que #rescatar carpinteros capturados# es recompensado con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_WASTELAND_BOMBCHU_SALESMAN::104,CLEAR,They say that a #carpet guru# sells #[1]#.,Dicen que un #gurú de la alfombra# vende #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GC_MEDIGORON::105,CLEAR,They say that #Medigoron# sells #[1]#.,Dicen que #Medigoron# vende #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_GRANNYS_SHOP::106,CLEAR,They say that the #potion shop lady# sells #[1]#.,Dicen que la #señora de la tienda de pociones# vende #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_IMPAS_HOUSE_FREESTANDING_POH::107,CLEAR,They say that #imprisoned in a house# lies #[1]#.,Dicen que #encerrado en una casa# se encuentra #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_HF_TEKTITE_GROTTO_FREESTANDING_POH::108,CLEAR,They say that #deep underwater in a hole# is #[1]#.,Dicen que #en lo profundo bajo el agua en un hueco# está #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_WINDMILL_FREESTANDING_POH::109,CLEAR,They say that on a #windmill ledge# lies #[1]#.,Dicen que en un #escalón del molino de viento# se encuentra #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GRAVEYARD_DAMPE_RACE_FREESTANDING_POH::110,CLEAR,They say that #dead Dampe's second# prize is #[1]#.,Dicen que el #segundo premio del difunto Dampé# es #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GRAVEYARD_DAMPE_RACE_FREESTANDING_POH::111,CLEAR,They say that #racing a ghost# leads to #[1]#.,Dicen que #correr contra un fantasma# conduce a #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_LLR_FREESTANDING_POH::112,CLEAR,They say that in a #ranch silo# lies #[1]#.,Dicen que en un #silor de granja# se encuentra #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GRAVEYARD_FREESTANDING_POH::113,CLEAR,They say that a #crate in a graveyard# hides #[1]#.,Dicen que una #caja en un cementerio# esconde #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GRAVEYARD_DAMPE_GRAVEDIGGING_TOUR::114,CLEAR,They say that a #gravekeeper digs up# #[1]#.,Dicen que un #sepulturero desentierra# #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_ZR_NEAR_OPEN_GROTTO_FREESTANDING_POH::115,CLEAR,They say that on top of a #pillar in a river# lies #[1]#.,Dicen que encima de un #pilar en un río# se encuentra #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_ZR_NEAR_DOMAIN_FREESTANDING_POH::116,CLEAR,They say that on a #river ledge by a waterfall# lies #[1]#.,Dicen que en un #escalón de río junto a una cascada# se encuentra #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_LH_FREESTANDING_POH::117,CLEAR,They say that high on a #lab rooftop# one can find #[1]#.,Dicen que en la parte alta de una #azotea de laboratorio# se puede encontrar #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_ZF_ICEBERG_FREESTANDING_POH::118,CLEAR,They say that #floating on ice# is #[1]#.,Dicen que #flotando sobre hielo# está #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GV_WATERFALL_FREESTANDING_POH::119,CLEAR,They say that behind a #valley waterfall# is #[1]#.,Dicen que detrás de una #cascada del valle# está #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GV_CRATE_FREESTANDING_POH::120,CLEAR,They say that a #crate in a valley# hides #[1]#.,Dicen que una #caja en un valle# esconde #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_COLOSSUS_FREESTANDING_POH::121,CLEAR,They say that on top of an #arch of stone# lies #[1]#.,Dicen que encima de un #arco de piedra# se encuentra #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_DMT_FREESTANDING_POH::122,CLEAR,They say that above a #mountain cavern entrance# is #[1]#.,Dicen que encima de una #entrada de cueva de montaña# está #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_DMC_WALL_FREESTANDING_POH::123,CLEAR,They say that nestled in a #volcanic wall# is #[1]#.,Dicen que anidado en una #pared volcánica# está #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_DMC_VOLCANO_FREESTANDING_POH::124,CLEAR,They say that obscured by #volcanic ash# is #[1]#.,Dicen que oculto por #ceniza volcánica# está #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_TH_1_TORCH_CARPENTER::125,CLEAR,They say that #defeating the Gerudo in a room with 1 torch# reveals #[1]#.,Dicen que #derrotar a la Gerudo en una sala con 1 antorcha# revela #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_TH_DEAD_END_CARPENTER::126,CLEAR,They say that #defeating the Gerudo in a Dead End# reveals #[1]#.,Dicen que #derrotar a la Gerudo en un callejón sin salida# revela #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_TH_DOUBLE_CELL_CARPENTER::127,CLEAR,They say that #defeating the Gerudo in a large jail# reveals #[1]#.,Dicen que #derrotar a la Gerudo en una cárcel grande# revela #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_TH_STEEP_SLOPE_CARPENTER::128,CLEAR,They say that #defeating the Gerudo between steep slopes# reveals #[1]#.,Dicen que #derrotar a la Gerudo entre pendientes pronunciadas# revela #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_HF_GS_NEAR_KAK_GROTTO::129,CLEAR,They say that a #spider-guarded spider in a hole# hoards #[1]#.,Dicen que una #araña custodiada por una araña en un hueco# atesora #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_LLR_GS_BACK_WALL::130,CLEAR,They say that night reveals a #spider in a ranch# holding #[1]#.,Dicen que la noche revela una #araña en una granja# que posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_LLR_GS_RAIN_SHED::131,CLEAR,They say that night reveals a #spider in a ranch# holding #[1]#.,Dicen que la noche revela una #araña en una granja# que posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_LLR_GS_HOUSE_WINDOW::132,CLEAR,They say that night reveals a #spider in a ranch# holding #[1]#.,Dicen que la noche revela una #araña en una granja# que posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_LLR_GS_TREE::133,CLEAR,They say that a spider hiding in a #ranch tree# holds #[1]#.,Dicen que una araña escondida en un #árbol de la granja# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KF_GS_BEAN_PATCH::134,CLEAR,They say that a #spider buried in a forest# holds #[1]#.,Dicen que una #araña enterrada en un bosque# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KF_GS_KNOW_IT_ALL_HOUSE::135,CLEAR,They say that night in the past reveals a #spider in a forest# holding #[1]#.,Dicen que la noche en el pasado revela una #araña en un bosque# que posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KF_GS_HOUSE_OF_TWINS::136,CLEAR,They say that night in the future reveals a #spider in a forest# holding #[1]#.,Dicen que la noche en el futuro revela una #araña en un bosque# que posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_LW_GS_BEAN_PATCH_NEAR_BRIDGE::137,CLEAR,They say that a #spider buried deep in a forest maze# holds #[1]#.,Dicen que una #araña enterrada en lo profundo de un laberinto boscoso# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_LW_GS_BEAN_PATCH_NEAR_THEATER::138,CLEAR,They say that a #spider buried deep in a forest maze# holds #[1]#.,Dicen que una #araña enterrada en lo profundo de un laberinto boscoso# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_LW_GS_ABOVE_THEATER::139,CLEAR,They say that night reveals a #spider deep in a forest maze# holding #[1]#.,Dicen que la noche revela una #araña en lo profundo de un laberinto boscoso# que posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_SFM_GS::140,CLEAR,They say that night reveals a #spider in a forest meadow# holding #[1]#.,Dicen que la noche revela una #araña en un prado boscoso# que posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_OGC_GS::141,CLEAR,They say that a #spider outside a tyrant's tower# holds #[1]#.,Dicen que una #araña fuera de la torre de un tirano# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_HC_GS_TREE::142,CLEAR,They say that a spider hiding in a #tree outside of a castle# holds #[1]#.,Dicen que una araña escondida en un #árbol fuera de un castillo# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_MARKET_GS_GUARD_HOUSE::143,CLEAR,They say that a #spider in a guarded crate# holds #[1]#.,Dicen que una #araña en una caja custodiada# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_DMC_GS_BEAN_PATCH::144,CLEAR,They say that a #spider buried in a volcano# holds #[1]#.,Dicen que una #araña enterrada en un volcán# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_DMT_GS_BEAN_PATCH::145,CLEAR,They say that a #spider buried outside a cavern# holds #[1]#.,Dicen que una #araña enterrada fuera de una cueva# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_DMT_GS_NEAR_KAK::146,CLEAR,They say that a #spider hidden in a mountain nook# holds #[1]#.,Dicen que una #araña oculta en un rincón de montaña# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_DMT_GS_ABOVE_DODONGOS_CAVERN::147,CLEAR,They say that the hammer reveals a #spider on a mountain# holding #[1]#.,Dicen que el martillo revela una #araña en una montaña# que posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_DMT_GS_FALLING_ROCKS_PATH::148,CLEAR,They say that the hammer reveals a #spider on a mountain# holding #[1]#.,Dicen que el martillo revela una #araña en una montaña# que posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GC_GS_CENTER_PLATFORM::149,CLEAR,They say that a #suspended spider# in Goron City holds #[1]#.,Dicen que una #araña colgante# en la Ciudad Goron posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GC_GS_BOULDER_MAZE::150,CLEAR,They say that a spider in a #Goron City crate# holds #[1]#.,Dicen que una araña en una #caja de la Ciudad Goron# posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_GS_HOUSE_UNDER_CONSTRUCTION::151,CLEAR,They say that night in the past reveals a #spider in a town# holding #[1]#.,Dicen que la noche en el pasado revela una #araña en un pueblo# que posee #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_GS_SKULLTULA_HOUSE::152,CLEAR,They say that night in the past reveals a #spider in a town# holding #[1]#.,Dicen que la noche en el pasado revela una #araña en una ciudad# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_GS_GUARDS_HOUSE::153,CLEAR,They say that night in the past reveals a #spider in a town# holding #[1]#.,Dicen que la noche en el pasado revela una #araña en una ciudad# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_GS_TREE::154,CLEAR,They say that night in the past reveals a #spider in a town# holding #[1]#.,Dicen que la noche en el pasado revela una #araña en una ciudad# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_GS_WATCHTOWER::155,CLEAR,They say that night in the past reveals a #spider in a town# holding #[1]#.,Dicen que la noche en el pasado revela una #araña en una ciudad# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_GS_ABOVE_IMPAS_HOUSE::156,CLEAR,They say that night in the future reveals a #spider in a town# holding #[1]#.,Dicen que la noche en el futuro revela una #araña en una ciudad# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GRAVEYARD_GS_WALL::157,CLEAR,They say that night reveals a #spider in a graveyard# holding #[1]#.,Dicen que la noche revela una #araña en un cementerio# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GRAVEYARD_GS_BEAN_PATCH::158,CLEAR,They say that a #spider buried in a graveyard# holds #[1]#.,Dicen que una #araña enterrada en un cementerio# tiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_ZR_GS_LADDER::159,CLEAR,They say that night in the past reveals a #spider in a river# holding #[1]#.,Dicen que la noche en el pasado revela una #araña en un río# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_ZR_GS_TREE::160,CLEAR,They say that a spider hiding in a #tree by a river# holds #[1]#.,Dicen que una araña escondida en un #árbol junto a un río# tiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_ZR_GS_ABOVE_BRIDGE::161,CLEAR,They say that night in the future reveals a #spider in a river# holding #[1]#.,Dicen que la noche en el futuro revela una #araña en un río# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_ZR_GS_NEAR_RAISED_GROTTOS::162,CLEAR,They say that night in the future reveals a #spider in a river# holding #[1]#.,Dicen que la noche en el futuro revela una #araña en un río# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_ZD_GS_FROZEN_WATERFALL::163,CLEAR,They say that night reveals a #spider by a frozen waterfall# holding #[1]#.,Dicen que la noche revela una #araña junto a una cascada congelada# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_ZF_GS_ABOVE_THE_LOG::164,CLEAR,They say that night reveals a #spider near a deity# holding #[1]#.,Dicen que la noche revela una #araña cerca de una deidad# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_ZF_GS_TREE::165,CLEAR,They say that a spider hiding in a #tree near a deity# holds #[1]#.,Dicen que una araña escondida en un #árbol cerca de una deidad# tiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_LH_GS_BEAN_PATCH::166,CLEAR,They say that a #spider buried by a lake# holds #[1]#.,Dicen que una #araña enterrada junto a un lago# tiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_LH_GS_SMALL_ISLAND::167,CLEAR,They say that night reveals a #spider by a lake# holding #[1]#.,Dicen que la noche revela una #araña junto a un lago# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_LH_GS_LAB_WALL::168,CLEAR,They say that night reveals a #spider by a lake# holding #[1]#.,Dicen que la noche revela una #araña junto a un lago# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_LH_GS_LAB_CRATE::169,CLEAR,They say that a spider deed underwater in a #lab crate# holds #[1]#.,Dicen que una araña hundiéndose bajo el agua en un #cajón del laboratorio# tiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_LH_GS_TREE::170,CLEAR,They say that night reveals a #spider by a lake high in a tree# holding #[1]#.,Dicen que la noche revela una #araña junto a un lago alto en un árbol# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GV_GS_BEAN_PATCH::171,CLEAR,They say that a #spider buried in a valley# holds #[1]#.,Dicen que una #araña enterrada en un valle# tiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GV_GS_SMALL_BRIDGE::172,CLEAR,They say that night in the past reveals a #spider in a valley# holding #[1]#.,Dicen que la noche en el pasado revela una #araña en un valle# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GV_GS_PILLAR::173,CLEAR,They say that night in the future reveals a #spider in a valley# holding #[1]#.,Dicen que la noche en el futuro revela una #araña en un valle# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GV_GS_BEHIND_TENT::174,CLEAR,They say that night in the future reveals a #spider in a valley# holding #[1]#.,Dicen que la noche en el futuro revela una #araña en un valle# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GF_GS_ARCHERY_RANGE::175,CLEAR,They say that night reveals a #spider in a fortress# holding #[1]#.,Dicen que la noche revela una #araña en una fortaleza# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_GF_GS_TOP_FLOOR::176,CLEAR,They say that night reveals a #spider in a fortress# holding #[1]#.,Dicen que la noche revela una #araña en una fortaleza# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_COLOSSUS_GS_BEAN_PATCH::177,CLEAR,They say that a #spider buried in the desert# holds #[1]#.,Dicen que una #araña enterrada en el desierto# tiene #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_COLOSSUS_GS_HILL::178,CLEAR,They say that night reveals a #spider deep in the desert# holding #[1]#.,Dicen que la noche revela una #araña en lo profundo del desierto# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_COLOSSUS_GS_TREE::179,CLEAR,They say that night reveals a #spider deep in the desert# holding #[1]#.,Dicen que la noche revela una #araña en lo profundo del desierto# con #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KF_SHOP_ITEM_1::180,CLEAR,They say that a #child shopkeeper# sells #[1]#.,Dicen que un #niño tendero# vende #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KF_SHOP_ITEM_2::181,CLEAR,They say that a #child shopkeeper# sells #[1]#.,Dicen que un #niño tendero# vende #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KF_SHOP_ITEM_3::182,CLEAR,They say that a #child shopkeeper# sells #[1]#.,Dicen que un #niño tendero# vende #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KF_SHOP_ITEM_4::183,CLEAR,They say that a #child shopkeeper# sells #[1]#.,Dicen que un #niño tendero# vende #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KF_SHOP_ITEM_5::184,CLEAR,They say that a #child shopkeeper# sells #[1]#.,Dicen que un #niño tendero# vende #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KF_SHOP_ITEM_6::185,CLEAR,They say that a #child shopkeeper# sells #[1]#.,Dicen que un #niño tendero# vende #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KF_SHOP_ITEM_7::186,CLEAR,They say that a #child shopkeeper# sells #[1]#.,Dicen que un #niño tendero# vende #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KF_SHOP_ITEM_8::187,CLEAR,They say that a #child shopkeeper# sells #[1]#.,Dicen que un #niño tendero# vende #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_POTION_SHOP_ITEM_1::188,CLEAR,They say that the #Kakariko Potion Shop# offers #[1]#.,Dicen que la #tienda de pociones de Kakariko# ofrece #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_POTION_SHOP_ITEM_1::189,CLEAR,They say that a #potion seller# offers #[1]#.,Dicen que un #vendedor de pociones# ofrece #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_POTION_SHOP_ITEM_2::190,CLEAR,They say that the #Kakariko Potion Shop# offers #[1]#.,Dicen que la #tienda de pociones de Kakariko# ofrece #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_POTION_SHOP_ITEM_2::191,CLEAR,They say that a #potion seller# offers #[1]#.,Dicen que un #vendedor de pociones# ofrece #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_POTION_SHOP_ITEM_3::192,CLEAR,They say that the #Kakariko Potion Shop# offers #[1]#.,Dicen que la #tienda de pociones de Kakariko# ofrece #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_POTION_SHOP_ITEM_3::193,CLEAR,They say that a #potion seller# offers #[1]#.,Dicen que un #vendedor de pociones# ofrece #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_POTION_SHOP_ITEM_4::194,CLEAR,They say that the #Kakariko Potion Shop# offers #[1]#.,Dicen que la #tienda de pociones de Kakariko# ofrece #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_POTION_SHOP_ITEM_4::195,CLEAR,They say that a #potion seller# offers #[1]#.,Dicen que un #vendedor de pociones# ofrece #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_POTION_SHOP_ITEM_5::196,CLEAR,They say that the #Kakariko Potion Shop# offers #[1]#.,Dicen que la #tienda de pociones de Kakariko# ofrece #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_POTION_SHOP_ITEM_5::197,CLEAR,They say that a #potion seller# offers #[1]#.,Dicen que un #vendedor de pociones# ofrece #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_POTION_SHOP_ITEM_6::198,CLEAR,They say that the #Kakariko Potion Shop# offers #[1]#.,Dicen que la #tienda de pociones de Kakariko# ofrece #[1]#.,YES,NONE,NONE,PASS
Hint::RHT_KAK_POTION_SHOP_ITEM_6::199,CLEAR,They say that a #potion seller# offers #[1]#.,Dicen que un #vendedor de pociones# ofrece #[1]#.,YES,NONE,NONE,PASS
