id,system,english,spanish,is_intentional_proper_noun,is_cvar_identifier,status,notes
SOH_UI::soh::soh::SohGui::SohMenuNetwork_cpp::L121,SOH_UI,Port,Port,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuNetwork_cpp::L130,SOH_UI,Enable##CrowdControl,Enable##CrowdControl,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuNetwork_cpp::L132,SOH_UI,Host,Host,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuNetwork_cpp::L133,SOH_UI,Port,Port,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuNetwork_cpp::L136,SOH_UI,Disable##CrowdControl,Disable##CrowdControl,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuNetwork_cpp::L138,SOH_UI,Enable##CrowdControl,Enable##CrowdControl,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuNetwork_cpp::L155,SOH_UI,Connected,Connected,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuNetwork_cpp::L162,SOH_UI,EnemyNameTags,EnemyNameTags,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuNetwork_cpp::L167,SOH_UI,SpawnedEnemiesIgnoredIngame,SpawnedEnemiesIgnoredIngame,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenu_cpp::L92,SOH_UI,Network,Network,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenu_cpp::L94,SOH_UI,Network,Network,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenu_cpp::L94,SOH_UI,Info,Info,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenu_cpp::L95,SOH_UI,Network,Network,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenu_cpp::L99,SOH_UI,ENABLE_REMOTE_CONTROL\,ENABLE_REMOTE_CONTROL\,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenu_cpp::L150,SOH_UI,MatchRefreshRate,MatchRefreshRate,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenu_cpp::L165,SOH_UI,DebugEnabled,DebugEnabled,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenu_cpp::L180,SOH_UI,DebugEnabled,DebugEnabled,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenu_cpp::L181,SOH_UI,BootToDebugWarpScreen,BootToDebugWarpScreen,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuBar_cpp::L67,SOH_UI,DirectX,DirectX,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuBar_cpp::L68,SOH_UI,OpenGL,OpenGL,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::SohMenuBar_cpp::L69,SOH_UI,Metal,Metal,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::ResolutionEditor_cpp::L428,SOH_UI,AspectSep,AspectSep,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::ResolutionEditor_cpp::L438,SOH_UI,Off\,Off\,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::ResolutionEditor_cpp::L472,SOH_UI,AspectRatioCustom,AspectRatioCustom,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::SohGui::ResolutionEditor_cpp::L513,SOH_UI,MoreResolutionSettings,MoreResolutionSettings,NO,NO,UNTRANSLATED_RESIDUAL,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::mod_menu_cpp::L29,SOH_UI,EnabledMods,EnabledMods,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::mod_menu_cpp::L82,SOH_UI,DragMove,DragMove,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::mod_menu_cpp::L88,SOH_UI,DragMove,DragMove,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::mod_menu_cpp::L301,SOH_UI,Edit,Edit,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::mod_menu_cpp::L367,SOH_UI,AltAssets,AltAssets,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L72,SOH_UI,Link,Link,YES,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L90,SOH_UI,Navi,Navi,YES,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L91,SOH_UI,Ivan,Ivan,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L209,SOH_UI,Mirror,Mirror,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L210,SOH_UI,Emblem,Emblem,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L248,SOH_UI,Hearts,Hearts,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L252,SOH_UI,Magic,Magic,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L254,SOH_UI,Consumable_MagicInfinite,Consumable_MagicInfinite,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L308,SOH_UI,Dpad,Dpad,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L311,SOH_UI,Minimap,Minimap,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L408,SOH_UI,Bombchu,Bombchu,YES,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L413,SOH_UI,Stick,Stick,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L414,SOH_UI,Hammer,Hammer,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L417,SOH_UI,Moon,Moon,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L442,SOH_UI,Kokiri,Kokiri,YES,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L443,SOH_UI,Gerudo,Gerudo,YES,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L521,SOH_UI,RainbowSpeed,RainbowSpeed,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L545,SOH_UI,RainbowSync,RainbowSync,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L572,SOH_UI,Magic_FaroresPrimary1,Magic_FaroresPrimary1,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L574,SOH_UI,Magic_FaroresPrimary2,Magic_FaroresPrimary2,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L581,SOH_UI,Magic_FaroresSecondary1,Magic_FaroresSecondary1,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L583,SOH_UI,Magic_FaroresSecondary2,Magic_FaroresSecondary2,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L590,SOH_UI,Link_GoronTunic1,Link_GoronTunic1,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L592,SOH_UI,Link_GoronTunic2,Link_GoronTunic2,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L594,SOH_UI,Link_GoronTunic3,Link_GoronTunic3,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L596,SOH_UI,Link_GoronTunic4,Link_GoronTunic4,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L603,SOH_UI,Link_ZoraTunic1,Link_ZoraTunic1,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L605,SOH_UI,Link_ZoraTunic2,Link_ZoraTunic2,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L607,SOH_UI,Link_ZoraTunic3,Link_ZoraTunic3,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L609,SOH_UI,Link_ZoraTunic4,Link_ZoraTunic4,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L616,SOH_UI,Link_Hair1,Link_Hair1,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L618,SOH_UI,Link_Hair2,Link_Hair2,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L620,SOH_UI,Link_Hair3,Link_Hair3,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L622,SOH_UI,Link_Hair4,Link_Hair4,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L626,SOH_UI,Link_Hair5,Link_Hair5,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L627,SOH_UI,Link_Hair6,Link_Hair6,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L628,SOH_UI,Link_Hair7,Link_Hair7,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L629,SOH_UI,Link_Hair8,Link_Hair8,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L630,SOH_UI,Link_Hair9,Link_Hair9,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L631,SOH_UI,Link_Hair10,Link_Hair10,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L632,SOH_UI,Link_Hair11,Link_Hair11,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L633,SOH_UI,Link_Hair12,Link_Hair12,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L634,SOH_UI,Link_Hair13,Link_Hair13,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L635,SOH_UI,Link_Hair14,Link_Hair14,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L642,SOH_UI,Link_Linen1,Link_Linen1,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L644,SOH_UI,Link_Linen2,Link_Linen2,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L646,SOH_UI,Link_Linen3,Link_Linen3,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L648,SOH_UI,Link_Linen4,Link_Linen4,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L650,SOH_UI,Link_Linen5,Link_Linen5,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L652,SOH_UI,Link_Linen6,Link_Linen6,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L654,SOH_UI,Link_Linen7,Link_Linen7,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L656,SOH_UI,Link_Linen8,Link_Linen8,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L658,SOH_UI,Link_Linen9,Link_Linen9,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L660,SOH_UI,Link_Linen10,Link_Linen10,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L662,SOH_UI,Link_Linen11,Link_Linen11,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L664,SOH_UI,Link_Linen12,Link_Linen12,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L666,SOH_UI,Link_Linen13,Link_Linen13,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L668,SOH_UI,Link_Linen14,Link_Linen14,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L670,SOH_UI,Link_Linen15,Link_Linen15,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L672,SOH_UI,Link_Linen16,Link_Linen16,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L674,SOH_UI,Link_Linen17,Link_Linen17,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::cosmetics::CosmeticsEditor_cpp::L676,SOH_UI,Link_Linen18,Link_Linen18,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
