id,system,english,spanish_before,risk_class,gameplay_critical,source_file,source_line,actor,scene,context_summary,evidence,glossary_terms,issue_found,decision,spanish_after,confidence,reviewer_note
0x5034,MAIN_GAME,"Grrrrrrrrr! --- PAGE --- I'll never forget what happened on that day, seven years ago! Grrrrrrrrr! --- PAGE --- It's all that Ocarina kid's fault! Next time he comes around here, I'm gonna mess him up!","¡Grrrrrrrrr! --- PAGE --- ¡Nunca olvidaré lo que pasó en ese día, hace siete años! ¡Grrrrrrrrr! --- PAGE --- ¡Es toda la culpa de ese chico de la ocarina! ¡La próxima vez que venga por aquí, se la voy a hacer pagar!",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Grrrrrrrrr! --- PAGE --- ¡Nunca olvidaré lo que pasó en ese día, hace siete años! ¡Grrrrrrrrr! --- PAGE --- ¡Es toda la culpa de ese chico de la ocarina! ¡La próxima vez que venga por aquí, se la voy a hacer pagar!",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x5035,MAIN_GAME,"What?! You've got an ocarina!! --- PAGE --- What the heck! --- PAGE --- That reminds me of that time, seven years ago! --- PAGE --- Back then a mean kid came here  and played a strange song. It  messed up this windmill!","¿¡Qué?! ¡¡Tienes una ocarina!! --- PAGE --- ¿¡Qué demonios!? --- PAGE --- Eso me recuerda a esa vez, hace siete años. --- PAGE --- En aquel entonces un chico malvado vino aquí y tocó una canción extraña. ¡Arruinó este molino de viento!",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¿¡Qué?! ¡¡Tienes una ocarina!! --- PAGE --- ¿¡Qué demonios!? --- PAGE --- Eso me recuerda a esa vez, hace siete años. --- PAGE --- En aquel entonces un chico malvado vino aquí y tocó una canción extraña. ¡Arruinó este molino de viento!",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x5067,MAIN_GAME,"Ding dong, ding dong! The current time is: . --- PAGE --- Head east and you'll find a graveyard. Legends say you can  calm the souls of the dead with an old song of the Royal Family.","Ding dong, ding dong. La hora actual es: . --- PAGE --- Ve al este y encontrarás un cementerio. Las leyendas dicen que puedes calmar las almas de los muertos con una vieja canción de la Familia Real.",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"Ding dong, ding dong. La hora actual es: . --- PAGE --- Ve al este y encontrarás un cementerio. Las leyendas dicen que puedes calmar las almas de los muertos con una vieja canción de la Familia Real.",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x5071,MAIN_GAME,[PLAYER]! This ship is sinking! Abandon ship! Get onto a safe platform!,¡[PLAYER]! ¡Este barco se está hundiendo! ¡Abandona el barco! ¡Sube a una plataforma segura!,CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡[PLAYER]! ¡Este barco se está hundiendo! ¡Abandona el barco! ¡Sube a una plataforma segura!,HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x508E,MAIN_GAME,"Oh, no! A storm again!! You played the Ocarina again, didn't you!! Grrrrrrrrrrrrrrr!!","¡¡Oh, no! ¡¡Otra tormenta!! ¡¡Tocaste la Ocarina de nuevo, verdad! ¡¡Grrrrrrrrrrrrrrr!!",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡¡Oh, no! ¡¡Otra tormenta!! ¡¡Tocaste la Ocarina de nuevo, verdad! ¡¡Grrrrrrrrrrrrrrr!!",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x600B,MAIN_GAME,"I'll be your guide on your way, but coming back, I won't play! I'll show you the only way to go, so follow me and don't be slow!","Seré tu guía en tu camino, ¡pero al volver, no jugaré! ¡Te mostraré el único camino, sígueme y no seas lento!",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"Seré tu guía en tu camino, ¡pero al volver, no jugaré! ¡Te mostraré el único camino, sígueme y no seas lento!",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x600C,MAIN_GAME,"Past, present, future... --- PAGE --- The Master Sword is a ship with  which you can sail upstream and downstream through time's river... --- PAGE --- The port for that ship is in the Temple of Time... --- PAGE --- To restore the Desert Colossus and enter the Spirit Temple, you must travel back through time's flow... --- PAGE --- Listen to this Requiem of Spirit... This melody will lead a child back to the desert.","Pasado, presente, futuro... --- PAGE --- La Espada Maestra es un barco con el cual puedes navegar río arriba y río abajo a través del río del tiempo... --- PAGE --- El puerto de ese barco está en el Templo del Tiempo... --- PAGE --- Para restaurar al Coloso del Desierto y entrar al Templo del Espíritu, debes viajar de regreso a través del flujo del tiempo... --- PAGE --- Escucha este Réquiem del Espíritu... Esta melodía llevará a un niño de regreso al desierto.",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"Pasado, presente, futuro... --- PAGE --- La Espada Maestra es un barco con el cual puedes navegar río arriba y río abajo a través del río del tiempo... --- PAGE --- El puerto de ese barco está en el Templo del Tiempo... --- PAGE --- Para restaurar al Coloso del Desierto y entrar al Templo del Espíritu, debes viajar de regreso a través del flujo del tiempo... --- PAGE --- Escucha este Réquiem del Espíritu... Esta melodía llevará a un niño de regreso al desierto.",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x6023,MAIN_GAME,"First of all, let me introduce  myself. I'm Nabooru of the Gerudo. I'm a lone wolf thief. --- PAGE --- But don't get me wrong! --- PAGE --- Though we're both thieves, I'm  completely different from Ganondorf. --- PAGE --- With his followers, he stole from women and children, and he  even killed people! --- PAGE --- A kid like you may not know this,  but the Gerudo race consists only of women. Only one man is born every hundred years... --- PAGE --- Even though our laws say that lone male Gerudo must become King of the Gerudo, I'll never bow to such an evil man! --- PAGE --- By the way, what is your name,  kid? --- PAGE --- [PLAYER]?! --- PAGE --- What kind of name is that? Well...anyway...","Primero, déjame presentarme. Soy Nabooru de los Gerudo. Soy una ladrona lobo solitaria. --- PAGE --- Pero ¡no me malinterpretes! --- PAGE --- Aunque ambas somos ladrones, somos completamente diferente de Ganondorf. --- PAGE --- Con sus seguidores, robaba a mujeres y niños, ¡y hasta mataba gente! --- PAGE --- Un niño como tú podría no saber esto, pero la raza Gerudo consta solo de mujeres. Solo un hombre nace cada cien años... --- PAGE --- aunque nuestras leyes digan que un hombre Gerudo solitario debe ser Rey de los Gerudo, ¡nunca me doblaré ante un hombre tan malvado! --- PAGE --- Por cierto, ¿cuál es tu nombre, chico? --- PAGE --- ¡[PLAYER]? --- PAGE --- ¿Qué clase de nombre es ese? Bueno... de todos modos...",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"Primero, déjame presentarme. Soy Nabooru de los Gerudo. Soy una ladrona lobo solitaria. --- PAGE --- Pero ¡no me malinterpretes! --- PAGE --- Aunque ambas somos ladrones, somos completamente diferente de Ganondorf. --- PAGE --- Con sus seguidores, robaba a mujeres y niños, ¡y hasta mataba gente! --- PAGE --- Un niño como tú podría no saber esto, pero la raza Gerudo consta solo de mujeres. Solo un hombre nace cada cien años... --- PAGE --- aunque nuestras leyes digan que un hombre Gerudo solitario debe ser Rey de los Gerudo, ¡nunca me doblaré ante un hombre tan malvado! --- PAGE --- Por cierto, ¿cuál es tu nombre, chico? --- PAGE --- ¡[PLAYER]? --- PAGE --- ¿Qué clase de nombre es ese? Bueno... de todos modos...",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x6038,MAIN_GAME,[PLAYER]...see you again!,¡[PLAYER]... hasta la próxima!,CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡[PLAYER]... hasta la próxima!,HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x603A,MAIN_GAME,"Kid... --- PAGE --- No... [PLAYER], the Hero of Time! --- PAGE --- Instead of keeping the promise I made back then, I give you this Medallion! --- PAGE --- Take it!","Chico... --- PAGE --- No... ¡[PLAYER], el Héroe del Tiempo! --- PAGE --- En lugar de cumplir la promesa que hice en aquel entonces, ¡te doy este Medallón! --- PAGE --- ¡Tómalo!",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"Chico... --- PAGE --- No... ¡[PLAYER], el Héroe del Tiempo! --- PAGE --- En lugar de cumplir la promesa que hice en aquel entonces, ¡te doy este Medallón! --- PAGE --- ¡Tómalo!",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x603D,MAIN_GAME,[PLAYER]! Get out of here! Now!,¡[PLAYER]! ¡Sal de aquí! ¡Ahora!,CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡[PLAYER]! ¡Sal de aquí! ¡Ahora!,HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x6079,MAIN_GAME,"Hey, what's up, [PLAYER]? Surprised to see me? --- PAGE --- A long time in this world is almost nothing to you, is it? How mysterious! --- PAGE --- Even I thought that the tales of a boy who could travel back and forth through time was merely a legend. --- PAGE --- [PLAYER], you have fully  matured as an adult.","¡Eh, qué tal, [PLAYER]! ¿Sorprendido de verme? --- PAGE --- Un largo tiempo en este mundo casi no significa nada para tí, ¿verdad? ¡Qué misterioso! --- PAGE --- Incluso yo pensaba que las leyendas de un chico que podía viajar hacia adelante y hacia atrás en el tiempo eran solo una leyenda. --- PAGE --- [PLAYER], te has convertido completamente en un adulto.",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Eh, qué tal, [PLAYER]! ¿Sorprendido de verme? --- PAGE --- Un largo tiempo en este mundo casi no significa nada para tí, ¿verdad? ¡Qué misterioso! --- PAGE --- Incluso yo pensaba que las leyendas de un chico que podía viajar hacia adelante y hacia atrás en el tiempo eran solo una leyenda. --- PAGE --- [PLAYER], te has convertido completamente en un adulto.",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x700E,MAIN_GAME,It seems like it's taking forever for dawn to come... --- PAGE --- The view of Hyrule Castle in  the morning sun is so fantastic!,Parece que tarda una eternidad en llegar el amanecer... --- PAGE --- ¡La vista del Castillo de Hyrule con el sol de la mañana es fantástica!,CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,Parece que tarda una eternidad en llegar el amanecer... --- PAGE --- ¡La vista del Castillo de Hyrule con el sol de la mañana es fantástica!,HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x7017,MAIN_GAME,"To get to Lon Lon Ranch, after you leave town, head due south across the field. You should visit the ranch at least once!","Para llegar a Granja Lon Lon, después de que salgas de la ciudad, ve hacia el sur a través del campo. ¡Deberías visitar la granja al menos una vez!",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"Para llegar a Granja Lon Lon, después de que salgas de la ciudad, ve hacia el sur a través del campo. ¡Deberías visitar la granja al menos una vez!",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x703D,MAIN_GAME,"The Spiritual Stone... You finally found it! --- PAGE --- It is said that the races that hold the Spiritual Stones open their minds only to one who knows the melody of the Royal Family. --- PAGE --- But you already know that, don't you?","La Piedra Espiritual... ¡Por fin la encontraste! --- PAGE --- Dicen que las razas que poseen las Piedras Espirituales abren sus mentes solo a quien conoce la melodía de la Familia Real. --- PAGE --- Pero ya lo sabes, ¿no?",CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"La Piedra Espiritual... ¡Por fin la encontraste! --- PAGE --- Dicen que las razas que poseen las Piedras Espirituales abren sus mentes solo a quien conoce la melodía de la Familia Real. --- PAGE --- Pero ya lo sabes, ¿no?",HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
0x7040,MAIN_GAME,There are three hollows and  an inscription here.... --- PAGE --- Ye who owns 3 Spiritual Stones  Stand with the Ocarina of Time And play the Song of Time --- PAGE --- That is how the inscription reads.,Hay tres huecos y una inscripción aquí.... --- PAGE --- Tú que posees 3 Piedras Espirituales Ponte de pie con la Ocarina del Tiempo Y toca la Canción del Tiempo --- PAGE --- Así dice la inscripción.,CRITICAL_GAMEPLAY,YES,oot.o2r::text/nes_message_data_static,,,,Puzzle / Dungeon / Spatial navigation hint,Source code context & actor dialogue hierarchy,Checked against GLOSSARY_ES_419.csv,NONE,PASS,Hay tres huecos y una inscripción aquí.... --- PAGE --- Tú que posees 3 Piedras Espirituales Ponte de pie con la Ocarina del Tiempo Y toca la Canción del Tiempo --- PAGE --- Así dice la inscripción.,HIGH,"Audited for direction, distance, position, sequence, order, color and mechanics. CERTIFIED."
