id,english,current_spanish,category,risk_level,context_source,context_summary,literal_translation_risk,gameplay_risk,terminology_risk,decision,corrected_spanish,confidence,notes
0x00B0,"Arrows  (50 pieces)  90 Rupees
Shoot these with a bow. You can't
buy them unless you have a bow.","Flechas  (50 piezas)  90 Rupias
Dispara estas con un arco. No puedes
comprarlas a menos que tengas un arco.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00B1,"Bombs  (10 pieces)  50 Rupees
Take it out with [C] and press 
[C] again to throw it. You can't
buy them without a bomb bag.","Bombas  (10 piezas)  50 Rupias
Sácalas con [C] y presiona
[C] de nuevo para lanzarlas. No puedes
comprarlas sin una bolsa de bombas.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00B2,"Deku Nuts  (5 pieces)  15 Rupees
Throw them to stun your enemies.
You can carry only a limited 
amount of them.","Nueces Deku  (5 piezas)  15 Rupias
Lánzalas para aturdir a tus enemigos.
Puedes llevar solo una cantidad
limitada de ellas.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00B3,"Fish   200 Rupees
Just caught and so fresh!
You can keep it in a bottle.","Pescado   200 Rupias
¡Recién pescado y tan fresco!
Puedes guardarlo en una botella.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00B4,"You destroyed a Gold Skulltula.
You got a token proving you 
destroyed it!","Destruiste un Skulltula Dorado.
¡Obtuviste una ficha que prueba
que lo destruiste!",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00B5,"You destroyed a Gold Skulltula.
You got a token proving you 
destroyed it!","Destruiste un Skulltula Dorado.
¡Obtuviste una ficha que prueba
que lo destruiste!",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00B6,"Fairy's Spirit    50 Rupees

[CHOICE:2]Buy
Don't buy","Espíritu de Hada    50 Rupias

[CHOICE:2]Comprar
No comprar",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00B7,"Fairy's Spirit   50 Rupees
You need an empty bottle to put
it in. Don't go into battle 
without it!","Espíritu de Hada   50 Rupias
Necesitas una botella vacía para
ponerla. ¡No vayas a batalla
sin ella!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00B8,"Blue Fire    300 Rupees

[CHOICE:2]Buy
Don't buy","Fuego Azul    300 Rupias

[CHOICE:2]Comprar
No comprar",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00B9,"Blue Fire   300 Rupees
You need an empty bottle to put
this in. Use it to feel 
refreshing coolness.","Fuego Azul   300 Rupias
Necesitas una botella vacía para
ponerlo. Úsalo para sentir
una refrescante frescura.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00BA,"Bottle Bug   50 Rupees

[CHOICE:2]Buy
Don't buy","Bicho en Botella   50 Rupias

[CHOICE:2]Comprar
No comprar",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00BB,"Bottle Bug    50 Rupees
You need an empty bottle to put
it in. It looks like just an
ordinary bug...","Bicho en Botella    50 Rupias
Necesitas una botella vacía para
ponerlo. Parece solo un
bicho común...",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00BC,"Bombchu  (10 pieces)  100 Rupees
This looks like a toy mouse, but
it's actually a self-propelled time
bomb!","Bombchu  (10 piezas)  100 Rupias
Esto parece un ratón de juguete, pero
en realidad es una bomba de tiempo
¡propulsada por sí misma!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00BD,"We're temporarily out of
stock on that item.","Estamos temporalmente sin
stock de ese artículo.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00BE,"C'mon, man! You're too old for 
this game!","¡Vamos, hombre! ¡Eres demasiado
mayor para este juego!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00BF,"Huh? Wha--!
--- PAGE ---
Uh-oh!
--- PAGE ---
A customer!","¿Eh? ¿Qué—!
--- PAGE ---
¡Uh-oh!
--- PAGE ---
¡Un cliente!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00C0,zzzzz...zzzzz...,zzzzz...zzzzz...,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,Empty or control-only message,NONE,NONE,NONE,ACCEPT,,HIGH,SKIPPED_NO_TEXT
0x00C1,"Arrows   (30 pieces)   60 Rupees
You need a bow to shoot them.
Use them, and you'll run out.","Flechas   (30 piezas)   60 Rupias
Necesitas un arco para dispararlas.
Úsalas y se te acabarán.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00C2,"You got a Piece of Heart!
Collect four pieces total to get
another Heart Container. More
containers mean more life energy!","¡Obtuviste una Pieza de Corazón!
¡Recoge cuatro piezas en total para
obtener otro Contenedor de Corazón.
¡Más contenedores significan más energía vital!",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00C3,"You got a Piece of Heart!
So far, you've collected two 
pieces. With two more pieces, 
you will gain more life energy!","¡Obtuviste una Pieza de Corazón!
Hasta ahora, has recolectado dos
piezas. ¡Con dos piezas más,
ganarás más energía vital!",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00C4,"You got a Piece of Heart!
Now you've collected three 
pieces! With another piece, your 
life energy will be powered up!","¡Obtuviste una Pieza de Corazón!
¡Ahora has recolectado tres
piezas! ¡Con otra pieza más, tu
energía vital se potenciará!",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00C5,"You got a Piece of Heart!
You've completed another Heart
Container! Your maximum life
energy is increased!","¡Obtuviste una Pieza de Corazón!
¡Has completado otro Contenedor
de Corazón! ¡Tu energía vital
máxima ha aumentado!",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00C6,"You got a Heart Container!
Your maximum life energy is 
increased by one heart. Your life
energy will be totally filled.","¡Obtuviste un Contenedor de Corazón!
Tu energía vital máxima ha
aumentado en un corazón. Tu energía
vital se llenará por completo.",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00C7,"You got the Boss Key!
Now you can get inside the 
chamber where the Boss lurks.","¡Obtuviste la Llave Jefe!
Ahora puedes entrar a la
cámara donde se esconde el Jefe.",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00C8,"Nope, you don't have enough
Rupees!","No, no tienes suficientes
¡Rupias!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00C9,"All right, you're done!
Please wait outside while I set 
up your next challenge!","¡Muy bien, ya terminaste!
Por favor espera afuera mientras preparo 
tu próximo desafío!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00CA,"Bombs   5 pieces   35 Rupees

[CHOICE:2]Buy
Don't buy","Bombas   5 piezas   35 Rupias

[CHOICE:2]Comprar
No comprar",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00CB,"Bombs   (5 pieces)   35 Rupees
Take it out with [C] and press 
[C] again to throw it. You can't
buy them without a bomb bag.","Bombas   (5 piezas)   35 Rupias
Sácalo con [C] y presiona 
[C] otra vez para lanzarlo. No puedes
comprarlos sin un saco de bombas.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00CC,"You got a Blue Rupee!
That's five Rupees!","¡Obtuviste una Rupia Azul!
¡Son cinco Rupias!",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00CD,"You got the Silver Scale!
Jump into the water and press 
[A]. You can dive deeper than you
could before.","¡Obtuviste la Escama de Plata!
Salta al agua y presiona 
[A]. Puedes bucear más profundo de lo que
podías antes.",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00CE,"You got the Golden Scale!
Jump into the water and press 
[A]. Now you can dive much
deeper than you could before!","¡Obtuviste la Escama de Oro!
Salta al agua y presiona 
[A]. ¡Ahora puedes bucear mucho
más profundo de lo que podías antes!",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00CF,"It looks like this item doesn't 
work here...","Parece que este objeto no 
funciona aquí...",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00D0,It won't open!,¡No se abre!,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00D1,You've learned Saria's Song!,¡Aprendiste la Canción de Saria!,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00D2,You've learned Epona's Song!,¡Aprendiste la Canción de Epona!,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00D3,You've learned the Sun's Song!,¡Aprendiste la Canción del Sol!,NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x00D4,You've learned Zelda's Lullaby!,¡Aprendiste la Nana de Zelda!,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00D5,You've learned the Song of Time!,¡Aprendiste la Canción del Tiempo!,NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x00D6,You've learned the Song of Storms!,¡Aprendiste la Canción de las Tormentas!,NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x00D7,"Welcome [PLAYER]!
I am the Great Fairy of Power!
--- PAGE ---
I'm going to grant you a sword
technique.
--- PAGE ---
Receive it now!","¡Bienvenido [PLAYER]!
¡Soy la Hada del Poder!
--- PAGE ---
Voy a otorgarte una técnica
de espada.
--- PAGE ---
¡Recíbela ahora!",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x00D8,"Welcome [PLAYER]!
I am the Great Fairy of Wisdom!
--- PAGE ---
I'm going to enhance your magic 
power.
--- PAGE ---
Receive it now!","¡Bienvenido [PLAYER]!
¡Soy la Hada de la Sabiduría!
--- PAGE ---
Voy a potenciar tu 
poder mágico.
--- PAGE ---
¡Recíbelo ahora!",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x00D9,"Welcome [PLAYER]!
I am the Great Fairy of Courage!
--- PAGE ---
I'm going to enhance your 
defensive power.
--- PAGE ---
Receive it now!","¡Bienvenido [PLAYER]!
¡Soy la Hada del Valor!
--- PAGE ---
Voy a potenciar tu 
poder defensivo.
--- PAGE ---
¡Recíbelo ahora!",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x00DA,"When you are weary of battle,
please come back to visit me!","Cuando estés cansado de batallar,
¡por favor vuelve a visitarme!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00DB,"Welcome [PLAYER]!
I will soothe your wounds.","¡Bienvenido [PLAYER]!
Te aliviaré las heridas.",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x00DC,"You got Deku Seeds!
These are small, hard seeds
that you can use as bullets
for your Slingshot.","¡Obtuviste Semillas Deku!
Estas son semillas pequeñas y duras
que puedes usar como balas
para tu honda.",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00DD,"You mastered the secret sword
technique of the Spin Attack!
--- PAGE ---
Hold [B] to charge your weapon!
Release [B] to unleash a wave
of energy with your spin!
--- PAGE ---
If you want to release energy
without charging your weapon, just 
rotate [D-Pad] once and press [B] for
a very effective quick spin!","¡Dominaste la técnica secreta de espada
del Ataque Giratorio!
--- PAGE ---
¡Mantén [B] presionado para cargar tu arma!
Suelta [B] para liberar una onda
de energía con tu giro!
--- PAGE ---
Si quieres liberar energía
sin cargar tu arma, solo 
gira [D-Pad] una vez y presiona [B] para
un giro rápido muy efectivo!",NPC_DIALOGUE,MEDIUM_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00DE,"Deku Seeds 30 pieces 30 Rupees

[CHOICE:2]Buy
Don't buy","Semillas Deku 30 piezas 30 Rupias

[CHOICE:2]Comprar
No comprar",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00DF,"Deku Seed (30 pieces) 30 Rupees
You can use them as bullets for
your Slingshot. You can't buy 
them unless you have a Slingshot.","Semilla Deku (30 piezas) 30 Rupias
Puedes usarlas como balas para
tu honda. No puedes comprarlas
a menos que tengas una honda.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00E0,"You want to talk to Saria, right?

[CHOICE:2]Talk to Saria
No","¿Quieres hablar con Saria, verdad?

[CHOICE:2]Hablar con Saria
No",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00E1,"Really? Then do you want to talk 
to me?
[CHOICE:2]Yes
No","¿De verdad? ¿Entonces quieres hablar
conmigo?
[CHOICE:2]Sí
No",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00E2,"[PLAYER]...?
This is Saria. Can you hear me?","[PLAYER]...?
Aquí es Saria. ¿Puedes oírme?",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x00E3,"Do you want to talk to Saria
again?
[CHOICE:2]Yes
No","¿Quieres hablar con Saria
otra vez?
[CHOICE:2]Sí
No",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00E4,Your Magic Meter is enhanced!,¡Tu Medidor de Magia ha sido potenciado!,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00E5,Your defensive power is enhanced!,¡Tu poder defensivo ha sido potenciado!,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00E6,You got a bundle of arrows!,¡Obtuviste un manojo de flechas!,NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00E7,"When you charge power for a Spin
Attack, magic power will be
consumed. Pay attention to your
green Magic Meter!
--- PAGE ---
Hey, boy! You're a messenger of
the Royal Family, aren't you?
--- PAGE ---
Next time you're in their
neighborhood, you should drop in
on a friend of mine who lives by
Hyrule Castle.
--- PAGE ---
She'll surely grant you another
new power!","Cuando cargas poder para un Ataque
Giratorio, se consume poder mágico.
¡Presta atención a tu
Medidor de Magia verde!
--- PAGE ---
¡Oye, chico! Eres un mensajero de
la Familia Real, ¿no?
--- PAGE ---
La próxima vez que estés por
su zona, deberías visitar
a una amiga mía que vive cerca
del Castillo de Hyrule.
--- PAGE ---
¡Seguramente te otorgará
otro poder nuevo!",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00E8,"Your magic power has been 
enhanced! Now you have twice
as much Magic Power!","¡Tu poder mágico ha sido 
potenciado! ¡Ahora tienes el doble
de Poder Mágico!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00E9,"Your defensive power has been 
enhanced! Damage inflicted by 
enemies will be reduced by half.","¡Tu poder defensivo ha sido 
potenciado! El daño infligido por 
enemigos se reducirá a la mitad.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00EA,"Welcome [PLAYER]!
I am the Great Fairy of Magic!
--- PAGE ---
I will give you a magic spell.
Please take it.","¡Bienvenido [PLAYER]!
¡Soy la Hada de la Magia!
--- PAGE ---
Te daré un hechizo mágico.
Por favor, tómalo.",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x00EB,"I'm sorry, but you can't borrow
this mask yet.","Lo siento, pero aún no puedes
pedir prestada esta máscara.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00EC,"You can use Din's Fire not only to
attack but also to burn things!","¡Puedes usar el Fuego de Din no solo
para atacar sino también para
quemar cosas!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00ED,"Remember, you can use Farore's
Wind only in dungeons that have
a dungeon map hidden inside, OK?","Recuerda, solo puedes usar el Viento
de Farore en mazmorras que tengan
un mapa de mazmorra oculto dentro, ¿sí?",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00EE,"Nayru's Love is in effect for only
a limited time, so use it carefully.","El Amor de Nayru solo está activo por
un tiempo limitado, así que úsalo con cuidado.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00EF,"When battle has made you weary,
please come back to see me.","Cuando la batalla te haya agotado,
por favor vuelve a verme.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x00F0,"You got a Red Rupee!
That's twenty Rupees!","¡Obtuviste una Rupia Roja!
¡Son veinte Rupias!",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00F1,"You got a Purple Rupee!
That's fifty Rupees!","¡Obtuviste una Rupia Púrpura!
¡Son cincuenta Rupias!",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00F2,"You got a Huge Rupee!
This Rupee is worth a whopping
two hundred Rupees!","¡Obtuviste una Rupia Gigante!
¡Esta Rupia vale nada menos que
doscientas Rupias!",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00F3,"You got a Door Key!
Use this key to continue to the
next room. Select a treasure 
chest and see how lucky you are!","¡Obtuviste una Llave de Puerta!
Usa esta llave para continuar a la
siguiente habitación. ¡Selecciona un cofre
del tesoro y averigua cuán afortunado estás!",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00F4,"Loser!
--- PAGE ---
You found only one Rupee.
You are not very lucky.","¡Perdiste!
--- PAGE ---
Solo encontraste una Rupia.
No tienes mucha suerte.",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x00F5,"Loser!
--- PAGE ---
You found five Rupees.
Even so, you are not very lucky.","¡Perdiste!
--- PAGE ---
Encontraste cinco Rupias.
Aun así, no tienes mucha suerte.",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
